transaction_id,customer_id,transaction_date,amount,currency,channel,country,is_fraud,batch_id,load_timestamp
4528,4403,2025-09-30 13:10:41.349569,77.62,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4529,1583,2025-06-29 13:10:41.349569,28.35,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4530,1455,2025-05-14 13:10:41.349569,94.45,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4531,4004,2026-02-05 13:10:41.349569,223.11,EUR,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4532,3036,2025-04-15 13:10:41.349569,305.02,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4533,2132,2025-06-13 13:10:41.349569,151.32,GBP,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4534,4339,2025-09-25 13:10:41.349569,178.24,EUR,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4535,3492,2026-01-14 13:10:41.349569,44.78,USD,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4536,4311,2026-02-18 13:10:41.349569,67.75,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4537,2952,2026-02-15 13:10:41.349569,35.32,GBP,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4538,4372,2025-12-07 13:10:41.349569,57.35,EUR,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4539,3649,2026-02-12 13:10:41.349569,50.95,EUR,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4540,3150,2025-11-24 13:10:41.349569,146.56,GBP,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4541,1987,2025-09-27 13:10:41.349569,165.42,USD,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4542,4321,2025-08-04 13:10:41.349569,579.89,USD,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4543,4524,2025-08-16 13:10:41.349569,43.52,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4544,1519,2025-11-21 13:10:41.349569,205.26,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4545,4224,2025-07-30 13:10:41.349569,339.94,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4546,1858,2026-02-02 13:10:41.349569,164.31,EUR,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4547,1173,2026-01-21 13:10:41.349569,58.88,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4548,2366,2026-03-11 13:10:41.349569,60.91,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4549,4741,2025-04-14 13:10:41.349569,8.01,EUR,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4550,4052,2026-04-01 13:10:41.349569,72.9,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4551,3478,2026-03-03 13:10:41.349569,272.99,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4552,1726,2025-05-30 13:10:41.349569,9.74,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4553,4760,2025-07-24 13:10:41.349569,49.51,EUR,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4554,2710,2025-12-06 13:10:41.349569,244.99,GBP,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4555,2875,2026-02-17 13:10:41.349569,305.25,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4556,3897,2025-10-10 13:10:41.349569,121.51,EUR,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4557,2681,2025-10-08 13:10:41.349569,239.51,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4558,2347,2026-03-18 13:10:41.349569,98.19,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4559,1989,2025-06-29 13:10:41.349569,34.85,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4560,4744,2025-08-14 13:10:41.349569,101.55,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4561,3686,2025-05-15 13:10:41.349569,173.48,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4562,1419,2026-01-30 13:10:41.349569,591.51,GBP,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4563,1593,2025-06-09 13:10:41.349569,14.25,USD,web,US,1,batch_20260402_131041,2026-04-02 13:10:41.349642
4564,3532,2025-07-09 13:10:41.349569,141.61,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4565,4730,2025-08-07 13:10:41.349569,79.77,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4566,2774,2025-09-05 13:10:41.349569,141.98,EUR,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4567,3459,2025-08-17 13:10:41.349569,4.85,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4568,1935,2026-03-06 13:10:41.349569,75.09,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4569,2107,2025-10-19 13:10:41.349569,342.81,EUR,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4570,2136,2025-10-13 13:10:41.349569,161.46,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4571,4808,2025-05-14 13:10:41.349569,119.78,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4572,1331,2025-05-16 13:10:41.349569,67.24,GBP,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4573,4449,2025-10-01 13:10:41.349569,70.78,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4574,4826,2025-09-10 13:10:41.349569,96.61,GBP,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4575,3702,2025-11-18 13:10:41.349569,361.05,EUR,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4576,3088,2026-02-08 13:10:41.349569,683.55,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4577,2793,2025-11-22 13:10:41.349569,115.48,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4578,1958,2025-08-04 13:10:41.349569,99.96,EUR,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4579,4868,2025-09-25 13:10:41.349569,374.88,GBP,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4580,1104,2025-10-13 13:10:41.349569,111.34,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4581,1201,2025-11-11 13:10:41.349569,160.6,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4582,3497,2025-10-31 13:10:41.349569,52.52,GBP,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4583,2842,2026-02-18 13:10:41.349569,272.13,GBP,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4584,2866,2025-05-03 13:10:41.349569,151.85,GBP,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4585,2996,2025-05-11 13:10:41.349569,331.13,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4586,2289,2025-08-19 13:10:41.349569,303.49,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4587,1909,2025-05-08 13:10:41.349569,48.42,USD,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4588,1209,2025-11-30 13:10:41.349569,251.5,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4589,1562,2025-06-21 13:10:41.349569,321.94,GBP,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4590,4189,2026-01-25 13:10:41.349569,84.96,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4591,3760,2025-08-19 13:10:41.349569,37.9,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4592,4448,2026-03-14 13:10:41.349569,0.53,GBP,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4593,4622,2025-05-28 13:10:41.349569,119.9,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4594,2563,2025-10-20 13:10:41.349569,86.91,USD,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4595,1770,2025-09-01 13:10:41.349569,161.9,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4596,4155,2025-08-30 13:10:41.349569,41.66,GBP,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4597,3501,2025-05-19 13:10:41.349569,392.75,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4598,3714,2025-05-25 13:10:41.349569,59.62,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4599,1628,2025-09-03 13:10:41.349569,51.35,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4600,4585,2026-01-06 13:10:41.349569,131.06,USD,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4601,2628,2025-07-06 13:10:41.349569,138.17,GBP,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4602,2701,2026-02-25 13:10:41.349569,48.44,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4603,1386,2026-02-12 13:10:41.349569,63.45,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4604,2935,2025-12-25 13:10:41.349569,37.19,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4605,4421,2025-06-09 13:10:41.349569,253.5,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4606,3343,2026-03-19 13:10:41.349569,294.01,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4607,3305,2025-05-01 13:10:41.349569,124.1,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4608,2104,2025-11-04 13:10:41.349569,250.41,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4609,1267,2025-05-17 13:10:41.349569,266.31,EUR,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4610,3466,2025-09-26 13:10:41.349569,29.76,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4611,3282,2025-05-15 13:10:41.349569,677.33,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4612,2856,2025-06-09 13:10:41.349569,344.11,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4613,4382,2026-02-19 13:10:41.349569,45.75,USD,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4614,4884,2025-06-19 13:10:41.349569,41.2,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4615,2998,2026-02-06 13:10:41.349569,26.86,USD,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4616,4033,2025-09-14 13:10:41.349569,29.79,USD,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4617,2380,2025-04-26 13:10:41.349569,275.79,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4618,2236,2025-05-24 13:10:41.349569,126.85,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4619,1573,2025-09-26 13:10:41.349569,305.51,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4620,1048,2025-05-21 13:10:41.349569,274.29,USD,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4621,2150,2025-10-23 13:10:41.349569,185.58,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4622,1222,2025-08-12 13:10:41.349569,231.91,GBP,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4623,3968,2025-06-03 13:10:41.349569,3.71,EUR,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4624,4350,2025-11-16 13:10:41.349569,74.73,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4625,2431,2025-08-05 13:10:41.349569,203.12,EUR,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4626,2528,2025-11-17 13:10:41.349569,1.88,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4627,4365,2025-11-11 13:10:41.349569,6.71,USD,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4628,2819,2025-04-29 13:10:41.349569,381.96,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4629,3324,2025-08-03 13:10:41.349569,230.42,USD,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4630,2461,2026-03-24 13:10:41.349569,61.68,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4631,2130,2025-07-30 13:10:41.349569,232.93,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4632,2681,2025-11-07 13:10:41.349569,314.48,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4633,3467,2026-01-18 13:10:41.349569,73.29,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4634,3658,2026-03-20 13:10:41.349569,7.34,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4635,4500,2025-07-15 13:10:41.349569,539.95,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4636,1374,2025-10-27 13:10:41.349569,84.68,EUR,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4637,3120,2026-02-07 13:10:41.349569,22.52,GBP,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4638,3021,2026-02-16 13:10:41.349569,135.4,USD,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4639,4705,2026-02-28 13:10:41.349569,292.61,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4640,2053,2026-03-14 13:10:41.349569,50.12,USD,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4641,4259,2025-08-06 13:10:41.349569,62.8,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4642,4435,2025-11-22 13:10:41.349569,55.6,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4643,2889,2025-12-27 13:10:41.349569,957.65,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4644,2823,2026-03-28 13:10:41.349569,43.98,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4645,2474,2026-01-10 13:10:41.349569,171.38,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4646,3242,2025-11-21 13:10:41.349569,518.76,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4647,2179,2025-10-24 13:10:41.349569,31.77,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4648,4243,2025-08-30 13:10:41.349569,707.09,GBP,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4649,3894,2026-03-16 13:10:41.349569,589.3,USD,web,UK,1,batch_20260402_131041,2026-04-02 13:10:41.349642
4650,2064,2025-08-03 13:10:41.349569,431.82,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4651,4134,2026-01-14 13:10:41.349569,48.3,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4652,3070,2026-03-06 13:10:41.349569,201.05,USD,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4653,1359,2026-02-17 13:10:41.349569,286.17,EUR,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4654,4146,2026-01-26 13:10:41.349569,854.14,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4655,3607,2025-11-29 13:10:41.349569,39.79,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4656,3719,2025-09-25 13:10:41.349569,290.51,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4657,3041,2025-05-21 13:10:41.349569,82.74,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4658,4896,2025-12-28 13:10:41.349569,38.63,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4659,2141,2025-09-16 13:10:41.349569,109.42,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4660,2635,2026-03-05 13:10:41.349569,315.82,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4661,2403,2025-12-16 13:10:41.349569,125.04,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4662,2943,2025-05-26 13:10:41.349569,154.23,GBP,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4663,1678,2025-11-10 13:10:41.349569,1066.14,USD,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4664,4361,2026-02-26 13:10:41.349569,101.87,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4665,3487,2025-06-12 13:10:41.349569,191.11,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4666,4739,2025-05-26 13:10:41.349569,90.9,GBP,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4667,3980,2025-09-28 13:10:41.349569,99.77,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4668,1006,2026-02-10 13:10:41.349569,237.91,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4669,4267,2025-12-26 13:10:41.349569,555.76,EUR,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4670,3468,2025-06-28 13:10:41.349569,156.33,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4671,2591,2025-11-18 13:10:41.349569,292.55,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4672,1832,2025-04-29 13:10:41.349569,18.69,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4673,4264,2025-09-01 13:10:41.349569,47.44,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4674,3606,2025-04-26 13:10:41.349569,139.48,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4675,4219,2025-05-04 13:10:41.349569,4.04,GBP,mobile,UK,1,batch_20260402_131041,2026-04-02 13:10:41.349642
4676,2810,2025-11-25 13:10:41.349569,58.3,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4677,4740,2025-08-05 13:10:41.349569,145.71,GBP,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4678,4273,2025-07-28 13:10:41.349569,3.01,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4679,4515,2025-06-20 13:10:41.349569,61.45,GBP,mobile,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4680,1913,2025-12-28 13:10:41.349569,144.32,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4681,3011,2025-09-29 13:10:41.349569,170.26,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4682,2442,2025-08-31 13:10:41.349569,520.07,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4683,2450,2025-07-25 13:10:41.349569,207.32,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4684,4054,2025-08-24 13:10:41.349569,107.14,GBP,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4685,2502,2025-09-07 13:10:41.349569,532.86,EUR,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4686,4546,2025-07-25 13:10:41.349569,307.31,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4687,1125,2025-10-06 13:10:41.349569,44.63,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4688,3442,2025-09-25 13:10:41.349569,28.05,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4689,1816,2025-07-25 13:10:41.349569,225.29,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4690,3928,2025-06-05 13:10:41.349569,164.14,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4691,2829,2025-11-12 13:10:41.349569,311.82,EUR,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4692,1575,2025-09-25 13:10:41.349569,268.5,USD,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4693,3372,2025-07-26 13:10:41.349569,196.28,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4694,2415,2025-10-14 13:10:41.349569,859.28,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4695,1929,2025-09-16 13:10:41.349569,152.54,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4696,4759,2025-07-06 13:10:41.349569,24.01,GBP,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4697,4699,2025-05-15 13:10:41.349569,352.37,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4698,2463,2025-06-15 13:10:41.349569,58.03,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4699,4275,2025-10-10 13:10:41.349569,300.39,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4700,4557,2026-02-24 13:10:41.349569,629.81,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4701,1832,2026-03-15 13:10:41.349569,238.67,USD,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4702,2054,2025-11-12 13:10:41.349569,181.28,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4703,4459,2025-08-21 13:10:41.349569,123.38,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4704,2648,2025-06-25 13:10:41.349569,90.64,USD,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4705,2900,2025-10-03 13:10:41.349569,87.08,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4706,2457,2025-12-13 13:10:41.349569,202.33,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4707,3884,2025-08-25 13:10:41.349569,278.28,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4708,3973,2025-09-28 13:10:41.349569,226.96,EUR,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4709,2399,2025-06-09 13:10:41.349569,44.23,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4710,4415,2025-04-29 13:10:41.349569,136.24,USD,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4711,1442,2026-03-24 13:10:41.349569,313.7,GBP,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4712,4650,2025-06-28 13:10:41.349569,129.14,USD,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4713,3122,2025-06-01 13:10:41.349569,153.84,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4714,1556,2025-12-04 13:10:41.349569,294.93,USD,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4715,4843,2026-02-27 13:10:41.349569,216.51,EUR,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4716,4737,2025-07-14 13:10:41.349569,105.3,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4717,2178,2025-09-11 13:10:41.349569,451.55,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4718,4501,2025-09-17 13:10:41.349569,35.48,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4719,3037,2025-06-09 13:10:41.349569,1081.47,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4720,1362,2025-08-05 13:10:41.349569,25.31,GBP,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4721,3495,2026-03-15 13:10:41.349569,3.01,USD,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4722,2257,2025-05-27 13:10:41.349569,441.49,GBP,branch,UK,1,batch_20260402_131041,2026-04-02 13:10:41.349642
4723,4634,2026-03-03 13:10:41.349569,56.2,GBP,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4724,2841,2025-11-20 13:10:41.349569,261.64,GBP,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4725,3309,2025-12-06 13:10:41.349569,333.22,EUR,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4726,2850,2025-07-07 13:10:41.349569,391.78,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4727,3172,2025-11-17 13:10:41.349569,955.77,GBP,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4728,1910,2025-04-12 13:10:41.349569,69.64,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4729,1244,2025-07-27 13:10:41.349569,247.74,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4730,1541,2025-07-03 13:10:41.349569,24.52,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4731,3532,2025-05-06 13:10:41.349569,104.45,EUR,branch,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4732,3169,2025-09-30 13:10:41.349569,376.74,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4733,3172,2026-03-22 13:10:41.349569,91.66,EUR,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4734,2572,2025-12-27 13:10:41.349569,178.85,GBP,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4735,3217,2025-10-31 13:10:41.349569,140.14,EUR,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4736,1123,2025-07-22 13:10:41.349569,207.66,EUR,mobile,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4737,4940,2025-09-01 13:10:41.349569,721.6,USD,web,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4738,4106,2025-08-30 13:10:41.349569,11.47,GBP,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4739,4158,2026-01-03 13:10:41.349569,170.65,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4740,3693,2025-08-30 13:10:41.349569,397.6,GBP,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4741,2731,2025-05-25 13:10:41.349569,131.32,GBP,web,UK,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4742,1785,2025-08-15 13:10:41.349569,16.36,USD,mobile,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4743,3043,2025-08-10 13:10:41.349569,164.44,EUR,web,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4744,3248,2026-01-04 13:10:41.349569,80.72,GBP,branch,US,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4745,3416,2025-05-11 13:10:41.349569,33.67,EUR,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4746,1796,2026-02-11 13:10:41.349569,378.14,USD,branch,AE,0,batch_20260402_131041,2026-04-02 13:10:41.349642
4747,1076,2025-05-20 13:10:41.349569,147.46,USD,mobile,UK,1,batch_20260402_131041,2026-04-02 13:10:41.349642
